PaymentMethod_Electronic_check,tenure_group_61_72,Dependents_Yes,TechSupport_Yes,InternetService_No,MonthlyCharges,StreamingTV_No_internet_service,StreamingMovies_No_internet_service,Contract_One_year,PaperlessBilling_Yes,OnlineBackup_No_internet_service,DeviceProtection_No_internet_service,TotalCharges,InternetService_Fiber_optic,OnlineSecurity_No_internet_service,OnlineSecurity_Yes,Contract_Two_year,TechSupport_No_internet_service
1.0,0.0,1.0,1.0,0.0,60.0,0.0,0.0,0.0,1.0,0.0,0.0,60.0,0.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,86.55,0.0,0.0,0.0,1.0,0.0,0.0,649.65,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,20.85,1.0,1.0,0.0,1.0,1.0,1.0,20.85,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,64.2,0.0,0.0,1.0,0.0,0.0,0.0,2106.3,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,50.75,0.0,0.0,0.0,1.0,0.0,0.0,2011.4,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,105.5,0.0,0.0,1.0,1.0,0.0,0.0,6205.5,1.0,0.0,1.0,0.0,0.0
1.0,0.0,1.0,0.0,1.0,19.2,1.0,1.0,0.0,0.0,1.0,1.0,903.7,0.0,1.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,85.15,0.0,0.0,0.0,1.0,0.0,0.0,503.6,1.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,90.65,0.0,0.0,1.0,1.0,0.0,0.0,3882.3,1.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,1.0,20.0,1.0,1.0,0.0,1.0,1.0,1.0,879.8,0.0,1.0,0.0,1.0,1.0
1.0,0.0,0.0,0.0,0.0,74.65,0.0,0.0,0.0,1.0,0.0,0.0,383.65,1.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0,61.2,0.0,0.0,0.0,1.0,0.0,0.0,4390.25,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,19.95,1.0,1.0,1.0,0.0,1.0,1.0,68.2,0.0,1.0,0.0,0.0,1.0
0.0,0.0,1.0,1.0,0.0,54.8,0.0,0.0,0.0,0.0,0.0,0.0,452.8,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,73.45,0.0,0.0,0.0,1.0,0.0,0.0,5329.0,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0,51.45,0.0,0.0,1.0,1.0,0.0,0.0,1758.9,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,80.45,0.0,0.0,0.0,0.0,0.0,0.0,5737.6,1.0,0.0,1.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,54.2,0.0,0.0,0.0,1.0,0.0,0.0,1152.7,0.0,0.0,1.0,0.0,0.0
1.0,1.0,0.0,1.0,0.0,109.5,0.0,0.0,1.0,1.0,0.0,0.0,7674.55,1.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,104.4,0.0,0.0,0.0,0.0,0.0,0.0,2157.95,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,85.3,0.0,0.0,0.0,0.0,0.0,0.0,1219.85,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,79.3,0.0,0.0,0.0,1.0,0.0,0.0,2414.55,1.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,1.0,0.0,76.5,0.0,0.0,0.0,0.0,0.0,0.0,1155.6,0.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,0.0,0.0,105.1,0.0,0.0,0.0,1.0,0.0,0.0,7548.1,1.0,0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0,1.0,25.4,1.0,1.0,0.0,0.0,1.0,1.0,1809.35,0.0,1.0,0.0,1.0,1.0
1.0,0.0,0.0,0.0,0.0,86.85,0.0,0.0,0.0,1.0,0.0,0.0,1564.4,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,19.65,1.0,1.0,0.0,0.0,1.0,1.0,19.65,0.0,1.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,75.7,0.0,0.0,0.0,1.0,0.0,0.0,75.7,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,45.55,0.0,0.0,0.0,0.0,0.0,0.0,84.4,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,78.1,0.0,0.0,0.0,1.0,0.0,0.0,864.85,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,19.3,1.0,1.0,1.0,0.0,1.0,1.0,228.75,0.0,1.0,0.0,0.0,1.0
1.0,1.0,0.0,1.0,0.0,110.5,0.0,0.0,0.0,1.0,0.0,0.0,7752.05,1.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,90.8,0.0,0.0,0.0,0.0,0.0,0.0,1951.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,20.3,1.0,1.0,0.0,1.0,1.0,1.0,470.6,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,1.0,0.0,81.35,0.0,0.0,0.0,0.0,0.0,0.0,4060.9,0.0,0.0,1.0,1.0,0.0
1.0,0.0,1.0,0.0,0.0,97.95,0.0,0.0,0.0,1.0,0.0,0.0,384.5,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,108.15,0.0,0.0,0.0,1.0,0.0,0.0,3432.9,1.0,0.0,1.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,55.3,0.0,0.0,0.0,1.0,0.0,0.0,108.65,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,56.55,0.0,0.0,0.0,0.0,0.0,0.0,3952.65,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,80.5,0.0,0.0,0.0,1.0,0.0,0.0,463.05,1.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,1.0,19.7,1.0,1.0,0.0,1.0,1.0,1.0,494.05,0.0,1.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,104.05,0.0,0.0,1.0,1.0,0.0,0.0,3416.85,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,52.85,0.0,0.0,0.0,0.0,0.0,0.0,1498.65,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0,104.3,0.0,0.0,0.0,1.0,0.0,0.0,2867.75,1.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,80.65,0.0,0.0,0.0,0.0,0.0,0.0,4807.35,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,71.35,0.0,0.0,0.0,1.0,0.0,0.0,71.35,1.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,1.0,24.65,1.0,1.0,0.0,1.0,1.0,1.0,471.35,0.0,1.0,0.0,1.0,1.0
0.0,0.0,1.0,0.0,1.0,21.3,1.0,1.0,0.0,1.0,1.0,1.0,1041.8,0.0,1.0,0.0,1.0,1.0
1.0,1.0,1.0,1.0,0.0,110.2,0.0,0.0,0.0,1.0,0.0,0.0,7689.8,1.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,89.4,0.0,0.0,0.0,0.0,0.0,0.0,1132.35,1.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,51.05,0.0,0.0,0.0,0.0,0.0,0.0,1815.0,0.0,0.0,1.0,0.0,0.0
0.0,1.0,0.0,0.0,1.0,19.8,1.0,1.0,0.0,1.0,1.0,1.0,1311.3,0.0,1.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,1.0,19.9,1.0,1.0,0.0,1.0,1.0,1.0,199.45,0.0,1.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,87.3,0.0,0.0,0.0,1.0,0.0,0.0,1637.3,1.0,0.0,1.0,0.0,0.0
0.0,1.0,1.0,0.0,1.0,19.85,1.0,1.0,0.0,0.0,1.0,1.0,1326.35,0.0,1.0,0.0,1.0,1.0
0.0,1.0,1.0,1.0,0.0,89.4,0.0,0.0,0.0,1.0,0.0,0.0,6376.55,0.0,0.0,1.0,1.0,0.0
0.0,0.0,1.0,0.0,1.0,20.0,1.0,1.0,0.0,0.0,1.0,1.0,935.9,0.0,1.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,1.0,20.05,1.0,1.0,0.0,0.0,1.0,1.0,20.05,0.0,1.0,0.0,0.0,1.0
1.0,0.0,1.0,1.0,0.0,83.25,0.0,0.0,0.0,0.0,0.0,0.0,1611.15,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,20.6,1.0,1.0,0.0,0.0,1.0,1.0,20.6,0.0,1.0,0.0,0.0,1.0
0.0,1.0,0.0,1.0,0.0,102.9,0.0,0.0,0.0,0.0,0.0,0.0,6989.7,1.0,0.0,0.0,1.0,0.0
0.0,1.0,1.0,1.0,0.0,39.1,0.0,0.0,0.0,0.0,0.0,0.0,2779.5,0.0,0.0,1.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,99.95,0.0,0.0,0.0,1.0,0.0,0.0,1931.75,1.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0,114.5,0.0,0.0,0.0,1.0,0.0,0.0,8331.95,1.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,20.2,1.0,1.0,0.0,0.0,1.0,1.0,735.9,0.0,1.0,0.0,1.0,1.0
1.0,0.0,0.0,0.0,0.0,55.8,0.0,0.0,1.0,0.0,0.0,0.0,2283.3,0.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,0.0,1.0,24.2,1.0,1.0,0.0,1.0,1.0,1.0,1445.2,0.0,1.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,1.0,0.0,0.0,818.05,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,72.8,0.0,0.0,1.0,1.0,0.0,0.0,2333.05,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,99.85,0.0,0.0,0.0,1.0,0.0,0.0,1992.55,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,99.5,0.0,0.0,1.0,1.0,0.0,0.0,5890.0,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,70.15,0.0,0.0,0.0,1.0,0.0,0.0,916.75,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,20.25,1.0,1.0,0.0,0.0,1.0,1.0,1029.8,0.0,1.0,0.0,1.0,1.0
0.0,1.0,1.0,0.0,1.0,26.0,1.0,1.0,0.0,1.0,1.0,1.0,1796.55,0.0,1.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,1.0,19.9,1.0,1.0,0.0,1.0,1.0,1.0,33.7,0.0,1.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,1.0,19.05,1.0,1.0,0.0,0.0,1.0,1.0,454.05,0.0,1.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,96.5,0.0,0.0,0.0,1.0,0.0,0.0,1392.25,1.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,19.85,1.0,1.0,0.0,0.0,1.0,1.0,1049.6,0.0,1.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,1.0,25.7,1.0,1.0,0.0,0.0,1.0,1.0,734.6,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,20.3,1.0,1.0,1.0,0.0,1.0,1.0,475.1,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,70.15,0.0,0.0,0.0,1.0,0.0,0.0,70.15,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,91.55,0.0,0.0,0.0,1.0,0.0,0.0,1540.05,1.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,1.0,0.0,39.4,0.0,0.0,0.0,0.0,0.0,0.0,1978.65,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0,105.7,0.0,0.0,0.0,1.0,0.0,0.0,3181.8,1.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,70.25,0.0,0.0,0.0,1.0,0.0,0.0,229.7,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,93.75,0.0,0.0,0.0,0.0,0.0,0.0,5625.55,1.0,0.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,96.55,0.0,0.0,1.0,1.0,0.0,0.0,6581.9,1.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,1347.15,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0,59.8,0.0,0.0,0.0,1.0,0.0,0.0,3808.2,0.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,90.65,0.0,0.0,1.0,1.0,0.0,0.0,3974.15,1.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,0.0,0.0,109.0,0.0,0.0,0.0,1.0,0.0,0.0,7661.8,1.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0,68.1,0.0,0.0,1.0,0.0,0.0,0.0,2479.25,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,20.4,1.0,1.0,0.0,0.0,1.0,1.0,266.6,0.0,1.0,0.0,0.0,1.0
0.0,1.0,1.0,1.0,0.0,81.95,0.0,0.0,0.0,1.0,0.0,0.0,5601.4,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,60.55,0.0,0.0,0.0,0.0,0.0,0.0,1982.6,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,65.6,0.0,0.0,0.0,1.0,0.0,0.0,339.9,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,82.5,0.0,0.0,0.0,0.0,0.0,0.0,4828.05,1.0,0.0,0.0,1.0,0.0
0.0,1.0,0.0,1.0,0.0,82.3,0.0,0.0,0.0,1.0,0.0,0.0,5980.55,0.0,0.0,1.0,1.0,0.0
0.0,1.0,0.0,1.0,0.0,68.15,0.0,0.0,0.0,0.0,0.0,0.0,4808.7,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,20.3,1.0,1.0,0.0,0.0,1.0,1.0,20.3,0.0,1.0,0.0,0.0,1.0
1.0,0.0,0.0,1.0,0.0,95.55,0.0,0.0,1.0,1.0,0.0,0.0,3692.85,1.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,1.0,20.2,1.0,1.0,1.0,0.0,1.0,1.0,1068.15,0.0,1.0,0.0,0.0,1.0
1.0,0.0,0.0,1.0,0.0,89.2,0.0,0.0,0.0,1.0,0.0,0.0,2383.6,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,69.65,0.0,0.0,0.0,1.0,0.0,0.0,69.65,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,89.3,0.0,0.0,0.0,1.0,0.0,0.0,89.3,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,74.8,0.0,0.0,0.0,0.0,0.0,0.0,1438.05,1.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,1.0,20.2,1.0,1.0,0.0,1.0,1.0,1.0,917.45,0.0,1.0,0.0,1.0,1.0
0.0,1.0,0.0,1.0,0.0,84.4,0.0,0.0,0.0,1.0,0.0,0.0,6096.45,0.0,0.0,1.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,87.55,0.0,0.0,0.0,1.0,0.0,0.0,3078.1,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,25.15,0.0,0.0,0.0,1.0,0.0,0.0,99.95,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,19.8,1.0,1.0,0.0,0.0,1.0,1.0,475.2,0.0,1.0,0.0,1.0,1.0
1.0,0.0,1.0,0.0,0.0,50.85,0.0,0.0,0.0,1.0,0.0,0.0,2036.55,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,102.4,0.0,0.0,0.0,1.0,0.0,0.0,6444.05,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,96.3,0.0,0.0,0.0,1.0,0.0,0.0,1426.75,1.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,55.5,0.0,0.0,0.0,1.0,0.0,0.0,767.55,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0,109.75,0.0,0.0,0.0,1.0,0.0,0.0,7932.5,1.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,106.4,0.0,0.0,0.0,1.0,0.0,0.0,4040.65,1.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,60.0,0.0,0.0,0.0,1.0,0.0,0.0,2768.65,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0,88.8,0.0,0.0,0.0,1.0,0.0,0.0,1672.35,1.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,85.2,0.0,0.0,0.0,1.0,0.0,0.0,474.8,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,35.1,0.0,0.0,0.0,1.0,0.0,0.0,446.1,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,80.05,0.0,0.0,0.0,0.0,0.0,0.0,1345.65,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,75.55,0.0,0.0,0.0,1.0,0.0,0.0,2425.4,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,49.55,0.0,0.0,0.0,1.0,0.0,0.0,2077.95,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,81.3,0.0,0.0,0.0,1.0,0.0,0.0,416.3,1.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,0.0,1.0,23.9,1.0,1.0,0.0,0.0,1.0,1.0,1663.5,0.0,1.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,66.4,0.0,0.0,0.0,0.0,0.0,0.0,1286.05,0.0,0.0,1.0,0.0,0.0
1.0,0.0,1.0,0.0,1.0,19.6,1.0,1.0,0.0,1.0,1.0,1.0,35.85,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,18.8,1.0,1.0,0.0,0.0,1.0,1.0,1094.35,0.0,1.0,0.0,1.0,1.0
1.0,1.0,0.0,1.0,0.0,108.4,0.0,0.0,0.0,1.0,0.0,0.0,7719.5,1.0,0.0,0.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,85.95,0.0,0.0,0.0,1.0,0.0,0.0,514.6,1.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,85.45,0.0,0.0,0.0,1.0,0.0,0.0,1451.6,1.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,80.9,0.0,0.0,0.0,0.0,0.0,0.0,4932.5,0.0,0.0,0.0,1.0,0.0
1.0,0.0,1.0,0.0,0.0,71.0,0.0,0.0,0.0,1.0,0.0,0.0,71.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,1.0,0.0,111.8,0.0,0.0,0.0,0.0,0.0,0.0,5443.65,1.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,20.6,1.0,1.0,0.0,1.0,1.0,1.0,330.25,0.0,1.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,85.05,0.0,0.0,0.0,1.0,0.0,0.0,746.5,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,44.6,0.0,0.0,0.0,0.0,0.0,0.0,122.7,0.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,44.4,0.0,0.0,0.0,1.0,0.0,0.0,44.4,0.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,105.1,0.0,0.0,0.0,0.0,0.0,0.0,6631.85,1.0,0.0,0.0,1.0,0.0
0.0,1.0,1.0,1.0,0.0,115.15,0.0,0.0,0.0,1.0,0.0,0.0,8250.0,1.0,0.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,0.0,59.8,0.0,0.0,1.0,1.0,0.0,0.0,3561.15,0.0,0.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,1.0,26.3,1.0,1.0,1.0,1.0,1.0,1.0,1763.55,0.0,1.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,70.55,0.0,0.0,0.0,0.0,0.0,0.0,2419.0,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,20.05,1.0,1.0,0.0,1.0,1.0,1.0,470.2,0.0,1.0,0.0,0.0,1.0
0.0,1.0,1.0,0.0,0.0,79.85,0.0,0.0,0.0,0.0,0.0,0.0,5234.95,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,0.0,0.0,70.3,0.0,0.0,0.0,1.0,0.0,0.0,70.3,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,79.35,0.0,0.0,0.0,1.0,0.0,0.0,79.35,1.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,90.05,0.0,0.0,0.0,1.0,0.0,0.0,3097.0,1.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,0.0,1.0,24.45,1.0,1.0,0.0,0.0,1.0,1.0,1709.1,0.0,1.0,0.0,1.0,1.0
1.0,0.0,1.0,1.0,0.0,59.95,0.0,0.0,1.0,0.0,0.0,0.0,1848.8,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,1.0,25.35,1.0,1.0,1.0,0.0,1.0,1.0,723.3,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,90.8,0.0,0.0,0.0,1.0,0.0,0.0,809.75,1.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,70.45,0.0,0.0,0.0,1.0,0.0,0.0,1470.95,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,34.3,0.0,0.0,0.0,1.0,0.0,0.0,577.15,0.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,105.05,0.0,0.0,0.0,1.0,0.0,0.0,6914.95,1.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,1.0,19.3,1.0,1.0,0.0,0.0,1.0,1.0,602.9,0.0,1.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,1.0,19.15,1.0,1.0,1.0,0.0,1.0,1.0,124.4,0.0,1.0,0.0,0.0,1.0
1.0,0.0,0.0,0.0,0.0,51.4,0.0,0.0,0.0,0.0,0.0,0.0,96.8,0.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,1.0,0.0,71.85,0.0,0.0,0.0,0.0,0.0,0.0,3827.9,0.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,75.4,0.0,0.0,0.0,1.0,0.0,0.0,533.05,1.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,0.0,0.0,49.7,0.0,0.0,1.0,1.0,0.0,0.0,2961.4,0.0,0.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,45.25,0.0,0.0,1.0,1.0,0.0,0.0,3264.45,0.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,78.75,0.0,0.0,0.0,1.0,0.0,0.0,995.35,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,81.6,0.0,0.0,1.0,1.0,0.0,0.0,2815.25,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,70.4,0.0,0.0,0.0,1.0,0.0,0.0,154.8,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,75.8,0.0,0.0,0.0,1.0,0.0,0.0,246.3,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,76.1,0.0,0.0,0.0,0.0,0.0,0.0,257.6,1.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,0.0,94.0,0.0,0.0,1.0,1.0,0.0,0.0,5757.2,1.0,0.0,0.0,0.0,0.0
0.0,1.0,1.0,1.0,0.0,103.95,0.0,0.0,0.0,0.0,0.0,0.0,7517.7,1.0,0.0,1.0,1.0,0.0
0.0,1.0,0.0,0.0,1.0,19.95,1.0,1.0,0.0,1.0,1.0,1.0,1234.8,0.0,1.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,71.3,0.0,0.0,0.0,0.0,0.0,0.0,1389.2,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.0,110.8,0.0,0.0,1.0,1.0,0.0,0.0,3836.3,1.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,69.1,0.0,0.0,0.0,1.0,0.0,0.0,1474.75,1.0,0.0,0.0,0.0,0.0
1.0,1.0,0.0,0.0,0.0,96.1,0.0,0.0,1.0,0.0,0.0,0.0,6001.45,1.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,48.8,0.0,0.0,0.0,1.0,0.0,0.0,720.1,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,50.55,0.0,0.0,0.0,1.0,0.0,0.0,2832.75,0.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,44.65,0.0,0.0,0.0,1.0,0.0,0.0,472.25,0.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,0.0,88.25,0.0,0.0,0.0,0.0,0.0,0.0,1460.65,1.0,0.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,1.0,19.45,1.0,1.0,1.0,0.0,1.0,1.0,1336.35,0.0,1.0,0.0,0.0,1.0
0.0,1.0,0.0,1.0,0.0,89.3,0.0,0.0,0.0,0.0,0.0,0.0,6388.65,0.0,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,153.05,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,19.25,1.0,1.0,0.0,0.0,1.0,1.0,677.9,0.0,1.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,0.0,70.5,0.0,0.0,0.0,0.0,0.0,0.0,1165.6,1.0,0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,97.35,0.0,0.0,0.0,1.0,0.0,0.0,2119.5,1.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,19.65,1.0,1.0,0.0,0.0,1.0,1.0,921.55,0.0,1.0,0.0,1.0,1.0
0.0,0.0,0.0,0.0,1.0,20.85,1.0,1.0,0.0,0.0,1.0,1.0,72.0,0.0,1.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,19.65,1.0,1.0,0.0,1.0,1.0,1.0,68.35,0.0,1.0,0.0,0.0,1.0
